timestamp_ms,cpu_frame_ms,cpu_world_ms,cpu_gen_ms,cpu_mesh_ms,cpu_upload_ms,cpu_render_submit_ms,cpu_wait_ms,chunks_loaded,chunks_visible,chunks_meshed,mesh_jobs_pending,gen_jobs_pending,io_jobs_pending,io_jobs_dropped,bytes_uploaded,draw_calls,triangles,player_x,player_y,player_z
24696,6.197,0.000,0.000,0.000,0.000,0.000,0.000,1369,445,0,0,6,0,0,0,445,890,789.7,200.0,-51.8
24711,6.579,0.000,0.000,0.000,0.000,0.000,0.000,1375,445,0,0,1,0,0,0,445,890,790.1,200.0,-51.2
24726,6.107,0.000,0.000,0.000,0.000,0.000,0.000,1376,449,0,0,0,0,0,0,449,898,790.5,200.0,-50.5
24741,6.198,0.000,0.000,0.000,0.000,0.000,0.000,1376,447,0,0,0,0,0,0,447,894,790.9,200.0,-49.9
24756,6.025,0.000,0.000,0.000,0.000,0.000,0.000,1376,447,0,0,0,0,0,0,447,894,791.3,200.0,-49.2
24775,6.381,0.000,0.000,0.000,0.000,0.000,0.000,1376,445,0,0,0,0,0,0,445,890,791.7,200.0,-48.6
24794,10.293,0.000,0.000,0.000,0.000,0.000,0.000,1376,443,0,0,0,0,0,0,443,886,792.2,200.0,-47.7
24872,7.799,0.000,0.000,0.000,0.000,0.000,0.000,1346,441,0,0,6,0,0,0,441,882,793.1,200.0,-46.1
24882,49.158,0.000,0.000,0.000,0.000,0.000,0.000,1352,444,0,0,6,0,0,0,444,888,794.4,200.0,-43.8
24906,6.863,0.000,0.000,0.000,0.000,0.000,0.000,1358,444,0,0,6,0,0,0,444,888,795.0,200.0,-42.7
24922,6.265,0.000,0.000,0.000,0.000,0.000,0.000,1364,440,0,0,6,0,0,0,440,880,795.4,200.0,-42.0
24937,6.719,0.000,0.000,0.000,0.000,0.000,0.000,1370,442,0,0,6,0,0,0,442,884,795.8,200.0,-41.4
24952,6.346,0.000,0.000,0.000,0.000,0.000,0.000,1376,442,0,0,3,0,0,0,442,884,796.1,200.0,-40.7
24967,5.997,0.000,0.000,0.000,0.000,0.000,0.000,1379,443,0,0,0,0,0,0,443,886,796.5,200.0,-40.0
24981,6.108,0.000,0.000,0.000,0.000,0.000,0.000,1379,440,0,0,0,0,0,0,440,880,796.8,200.0,-39.4
24996,5.740,0.000,0.000,0.000,0.000,0.000,0.000,1379,438,0,0,0,0,0,0,438,876,797.2,200.0,-38.7
25012,5.794,0.000,0.000,0.000,0.000,0.000,0.000,1379,438,0,0,0,0,0,0,438,876,797.6,200.0,-38.1
25027,6.092,0.000,0.000,0.000,0.000,0.000,0.000,1379,436,0,0,0,0,0,0,436,872,797.9,200.0,-37.4
25046,5.779,0.000,0.000,0.000,0.000,0.000,0.000,1379,435,0,0,0,0,0,0,435,870,798.3,200.0,-36.7
25065,9.337,0.000,0.000,0.000,0.000,0.000,0.000,1379,436,0,0,0,0,0,0,436,872,798.8,200.0,-35.8
25100,7.248,0.000,0.000,0.000,0.000,0.000,0.000,1379,435,0,0,0,0,0,0,435,870,799.6,200.0,-34.2
25115,5.975,0.000,0.000,0.000,0.000,0.000,0.000,1379,434,0,0,0,0,0,0,434,868,799.9,200.0,-33.5
25131,5.818,0.000,0.000,0.000,0.000,0.000,0.000,1379,433,0,0,0,0,0,0,433,866,800.3,200.0,-32.8
25223,6.919,0.000,0.000,0.000,0.000,0.000,0.000,1350,432,0,0,6,0,0,0,432,864,800.6,200.0,-32.1
25232,82.649,0.000,0.000,0.000,0.000,0.000,0.000,1356,431,0,0,6,0,0,0,431,862,802.5,200.0,-28.4
25307,8.419,0.000,0.000,0.000,0.000,0.000,0.000,1332,432,0,0,6,0,0,0,432,864,803.2,200.0,-26.7
25323,47.900,0.000,0.000,0.000,0.000,0.000,0.000,1338,435,0,0,6,0,0,0,435,870,804.4,200.0,-24.1
25343,6.383,0.000,0.000,0.000,0.000,0.000,0.000,1344,434,0,0,6,0,0,0,434,868,804.9,200.0,-23.2
25358,6.119,0.000,0.000,0.000,0.000,0.000,0.000,1350,434,0,0,6,0,0,0,434,868,805.2,200.0,-22.5
25373,6.022,0.000,0.000,0.000,0.000,0.000,0.000,1356,437,0,0,6,0,0,0,437,874,805.5,200.0,-21.8
25388,6.310,0.000,0.000,0.000,0.000,0.000,0.000,1362,436,0,0,6,0,0,0,436,872,805.8,200.0,-21.1
25404,6.133,0.000,0.000,0.000,0.000,0.000,0.000,1368,444,0,0,6,0,0,0,444,888,806.1,200.0,-20.4
25419,6.658,0.000,0.000,0.000,0.000,0.000,0.000,1374,443,0,0,1,0,0,0,443,886,806.4,200.0,-19.8
25435,6.420,0.000,0.000,0.000,0.000,0.000,0.000,1375,448,0,0,0,0,0,0,448,896,806.7,200.0,-19.0
25450,6.988,0.000,0.000,0.000,0.000,0.000,0.000,1375,450,0,0,0,0,0,0,450,900,807.0,200.0,-18.3
25472,7.021,0.000,0.000,0.000,0.000,0.000,0.000,1375,449,0,0,0,0,0,0,449,898,807.4,200.0,-17.4
25507,9.144,0.000,0.000,0.000,0.000,0.000,0.000,1375,447,0,0,0,0,0,0,447,894,808.1,200.0,-15.7
25571,6.572,0.000,0.000,0.000,0.000,0.000,0.000,1339,445,0,0,6,0,0,0,445,890,808.4,200.0,-15.0
25583,54.538,0.000,0.000,0.000,0.000,0.000,0.000,1345,444,0,0,6,0,0,0,444,888,809.5,200.0,-12.3
25599,7.635,0.000,0.000,0.000,0.000,0.000,0.000,1351,444,0,0,6,0,0,0,444,888,809.8,200.0,-11.5
25614,6.350,0.000,0.000,0.000,0.000,0.000,0.000,1357,444,0,0,6,0,0,0,444,888,810.1,200.0,-10.7
25629,6.022,0.000,0.000,0.000,0.000,0.000,0.000,1363,442,0,0,6,0,0,0,442,884,810.4,200.0,-10.0
25645,6.224,0.000,0.000,0.000,0.000,0.000,0.000,1369,441,0,0,6,0,0,0,441,882,810.7,200.0,-9.3
25659,6.270,0.000,0.000,0.000,0.000,0.000,0.000,1375,440,0,0,1,0,0,0,440,880,811.0,200.0,-8.6
25674,5.570,0.000,0.000,0.000,0.000,0.000,0.000,1376,440,0,0,0,0,0,0,440,880,811.2,200.0,-7.9
25690,5.647,0.000,0.000,0.000,0.000,0.000,0.000,1376,443,0,0,0,0,0,0,443,886,811.5,200.0,-7.2
25705,5.856,0.000,0.000,0.000,0.000,0.000,0.000,1376,441,0,0,0,0,0,0,441,882,811.8,200.0,-6.5
25728,5.850,0.000,0.000,0.000,0.000,0.000,0.000,1376,440,0,0,0,0,0,0,440,880,812.1,200.0,-5.6
25766,10.698,0.000,0.000,0.000,0.000,0.000,0.000,1376,440,0,0,0,0,0,0,440,880,812.8,200.0,-3.7
25781,7.180,0.000,0.000,0.000,0.000,0.000,0.000,1376,438,0,0,0,0,0,0,438,876,813.0,200.0,-2.9
25796,6.016,0.000,0.000,0.000,0.000,0.000,0.000,1376,439,0,0,0,0,0,0,439,878,813.3,200.0,-2.2
25811,6.164,0.000,0.000,0.000,0.000,0.000,0.000,1376,439,0,0,0,0,0,0,439,878,813.5,200.0,-1.5
25827,6.320,0.000,0.000,0.000,0.000,0.000,0.000,1376,439,0,0,0,0,0,0,439,878,813.8,200.0,-0.8
25843,6.953,0.000,0.000,0.000,0.000,0.000,0.000,1376,439,0,0,0,0,0,0,439,878,814.0,200.0,-0.0
25857,7.263,0.000,0.000,0.000,0.000,0.000,0.000,1376,438,0,0,0,0,0,0,438,876,814.3,200.0,0.7
25927,6.493,0.000,0.000,0.000,0.000,0.000,0.000,1340,436,0,0,6,0,0,0,436,872,814.5,200.0,1.4
25933,61.383,0.000,0.000,0.000,0.000,0.000,0.000,1346,437,0,0,6,0,0,0,437,874,815.5,200.0,4.3
25948,5.679,0.000,0.000,0.000,0.000,0.000,0.000,1352,436,0,0,6,0,0,0,436,872,815.7,200.0,5.0
25963,5.974,0.000,0.000,0.000,0.000,0.000,0.000,1358,434,0,0,6,0,0,0,434,868,815.9,200.0,5.8
25979,5.799,0.000,0.000,0.000,0.000,0.000,0.000,1364,435,0,0,6,0,0,0,435,870,816.1,200.0,6.5
26054,5.847,0.000,0.000,0.000,0.000,0.000,0.000,1345,435,0,0,6,0,0,0,435,870,816.4,200.0,7.2
26065,65.886,0.000,0.000,0.000,0.000,0.000,0.000,1351,435,0,0,6,0,0,0,435,870,817.3,200.0,10.4
26083,10.992,0.000,0.000,0.000,0.000,0.000,0.000,1357,442,0,0,6,0,0,0,442,884,817.6,200.0,11.4
26117,6.767,0.000,0.000,0.000,0.000,0.000,0.000,1363,440,0,0,6,0,0,0,440,880,818.1,200.0,13.1
26132,6.148,0.000,0.000,0.000,0.000,0.000,0.000,1369,440,0,0,6,0,0,0,440,880,818.3,200.0,13.8
26147,6.406,0.000,0.000,0.000,0.000,0.000,0.000,1375,441,0,0,2,0,0,0,441,882,818.5,200.0,14.6
26162,5.989,0.000,0.000,0.000,0.000,0.000,0.000,1377,448,0,0,0,0,0,0,448,896,818.7,200.0,15.3
26178,5.756,0.000,0.000,0.000,0.000,0.000,0.000,1377,448,0,0,0,0,0,0,448,896,818.9,200.0,16.0
26241,6.513,0.000,0.000,0.000,0.000,0.000,0.000,1346,449,0,0,6,0,0,0,449,898,819.0,200.0,16.8
26251,54.622,0.000,0.000,0.000,0.000,0.000,0.000,1352,449,0,0,6,0,0,0,449,898,819.8,200.0,19.6
26266,5.867,0.000,0.000,0.000,0.000,0.000,0.000,1358,446,0,0,6,0,0,0,446,892,819.9,200.0,20.3
26281,6.462,0.000,0.000,0.000,0.000,0.000,0.000,1364,449,0,0,6,0,0,0,449,898,820.1,200.0,21.0
26297,6.546,0.000,0.000,0.000,0.000,0.000,0.000,1370,451,0,0,6,0,0,0,451,902,820.3,200.0,21.8
26311,6.466,0.000,0.000,0.000,0.000,0.000,0.000,1376,453,0,0,0,0,0,0,453,906,820.5,200.0,22.5
26326,5.924,0.000,0.000,0.000,0.000,0.000,0.000,1376,454,0,0,0,0,0,0,454,908,820.6,200.0,23.3
26341,5.802,0.000,0.000,0.000,0.000,0.000,0.000,1376,453,0,0,0,0,0,0,453,906,820.8,200.0,24.0
26361,5.586,0.000,0.000,0.000,0.000,0.000,0.000,1376,452,0,0,0,0,0,0,452,904,821.0,200.0,24.8
26380,10.378,0.000,0.000,0.000,0.000,0.000,0.000,1376,451,0,0,0,0,0,0,451,902,821.2,200.0,25.8
26415,7.543,0.000,0.000,0.000,0.000,0.000,0.000,1376,448,0,0,0,0,0,0,448,896,821.6,200.0,27.6
26431,6.209,0.000,0.000,0.000,0.000,0.000,0.000,1376,453,0,0,0,0,0,0,453,906,821.7,200.0,28.4
26446,6.084,0.000,0.000,0.000,0.000,0.000,0.000,1376,452,0,0,0,0,0,0,452,904,821.9,200.0,29.1
26460,6.253,0.000,0.000,0.000,0.000,0.000,0.000,1376,452,0,0,0,0,0,0,452,904,822.0,200.0,29.8
26477,6.246,0.000,0.000,0.000,0.000,0.000,0.000,1376,452,0,0,0,0,0,0,452,904,822.2,200.0,30.6
26492,7.192,0.000,0.000,0.000,0.000,0.000,0.000,1376,448,0,0,0,0,0,0,448,896,822.3,200.0,31.3
26506,7.354,0.000,0.000,0.000,0.000,0.000,0.000,1376,446,0,0,0,0,0,0,446,892,822.5,200.0,32.1
26581,6.415,0.000,0.000,0.000,0.000,0.000,0.000,1339,445,0,0,6,0,0,0,445,890,822.6,200.0,32.8
26592,66.269,0.000,0.000,0.000,0.000,0.000,0.000,1345,444,0,0,6,0,0,0,444,888,823.2,200.0,36.1
26612,10.269,0.000,0.000,0.000,0.000,0.000,0.000,1351,449,0,0,6,0,0,0,449,898,823.3,200.0,37.2
26645,8.217,0.000,0.000,0.000,0.000,0.000,0.000,1357,447,0,0,6,0,0,0,447,894,823.6,200.0,38.9
26661,6.171,0.000,0.000,0.000,0.000,0.000,0.000,1363,445,0,0,6,0,0,0,445,890,823.7,200.0,39.7
26676,6.672,0.000,0.000,0.000,0.000,0.000,0.000,1369,446,0,0,6,0,0,0,446,892,823.8,200.0,40.4
26690,6.495,0.000,0.000,0.000,0.000,0.000,0.000,1375,447,0,0,1,0,0,0,447,894,823.9,200.0,41.2
26706,6.232,0.000,0.000,0.000,0.000,0.000,0.000,1376,448,0,0,0,0,0,0,448,896,824.0,200.0,41.9
26722,6.293,0.000,0.000,0.000,0.000,0.000,0.000,1376,449,0,0,0,0,0,0,449,898,824.1,200.0,42.7
26736,6.543,0.000,0.000,0.000,0.000,0.000,0.000,1376,450,0,0,0,0,0,0,450,900,824.2,200.0,43.4
26752,5.950,0.000,0.000,0.000,0.000,0.000,0.000,1376,448,0,0,0,0,0,0,448,896,824.3,200.0,44.2
26772,6.274,0.000,0.000,0.000,0.000,0.000,0.000,1376,446,0,0,0,0,0,0,446,892,824.4,200.0,45.0
26790,10.693,0.000,0.000,0.000,0.000,0.000,0.000,1376,446,0,0,0,0,0,0,446,892,824.6,200.0,46.0
26826,8.544,0.000,0.000,0.000,0.000,0.000,0.000,1376,447,0,0,0,0,0,0,447,894,824.8,200.0,47.8
26842,7.537,0.000,0.000,0.000,0.000,0.000,0.000,1376,446,0,0,0,0,0,0,446,892,824.9,200.0,48.6
26917,7.234,0.000,0.000,0.000,0.000,0.000,0.000,1338,440,0,0,6,0,0,0,440,880,824.9,200.0,49.4
26924,67.159,0.000,0.000,0.000,0.000,0.000,0.000,1344,440,0,0,6,0,0,0,440,880,825.2,200.0,52.8
26943,5.816,0.000,0.000,0.000,0.000,0.000,0.000,1350,441,0,0,6,0,0,0,441,882,825.3,200.0,53.5
26963,9.919,0.000,0.000,0.000,0.000,0.000,0.000,1356,444,0,0,6,0,0,0,444,888,825.4,200.0,54.6
26997,8.225,0.000,0.000,0.000,0.000,0.000,0.000,1362,446,0,0,6,0,0,0,446,892,825.5,200.0,56.4
27013,6.296,0.000,0.000,0.000,0.000,0.000,0.000,1368,444,0,0,6,0,0,0,444,888,825.6,200.0,57.2
27028,6.280,0.000,0.000,0.000,0.000,0.000,0.000,1374,442,0,0,4,0,0,0,442,884,825.6,200.0,57.9
27043,6.242,0.000,0.000,0.000,0.000,0.000,0.000,1378,445,0,0,0,0,0,0,445,890,825.6,200.0,58.7
27057,6.600,0.000,0.000,0.000,0.000,0.000,0.000,1378,443,0,0,0,0,0,0,443,886,825.7,200.0,59.4
27074,6.018,0.000,0.000,0.000,0.000,0.000,0.000,1378,443,0,0,0,0,0,0,443,886,825.7,200.0,60.2
27089,6.595,0.000,0.000,0.000,0.000,0.000,0.000,1378,442,0,0,0,0,0,0,442,884,825.8,200.0,61.0
27104,6.831,0.000,0.000,0.000,0.000,0.000,0.000,1378,442,0,0,0,0,0,0,442,884,825.8,200.0,61.7
27124,5.936,0.000,0.000,0.000,0.000,0.000,0.000,1378,442,0,0,0,0,0,0,442,884,825.8,200.0,62.5
27143,11.451,0.000,0.000,0.000,0.000,0.000,0.000,1378,441,0,0,0,0,0,0,441,882,825.9,200.0,63.6
27178,8.221,0.000,0.000,0.000,0.000,0.000,0.000,1378,439,0,0,0,0,0,0,439,878,825.9,200.0,65.4
27257,6.507,0.000,0.000,0.000,0.000,0.000,0.000,1339,435,0,0,6,0,0,0,435,870,825.9,200.0,66.2
27267,70.540,0.000,0.000,0.000,0.000,0.000,0.000,1345,433,0,0,6,0,0,0,433,866,825.9,200.0,69.7
27287,9.802,0.000,0.000,0.000,0.000,0.000,0.000,1351,430,0,0,6,0,0,0,430,860,825.9,200.0,70.8
27321,8.150,0.000,0.000,0.000,0.000,0.000,0.000,1357,430,0,0,6,0,0,0,430,860,825.9,200.0,72.6
27336,6.428,0.000,0.000,0.000,0.000,0.000,0.000,1363,434,0,0,6,0,0,0,434,868,825.9,200.0,73.3
27352,6.636,0.000,0.000,0.000,0.000,0.000,0.000,1369,437,0,0,6,0,0,0,437,874,825.9,200.0,74.1
27367,6.550,0.000,0.000,0.000,0.000,0.000,0.000,1375,438,0,0,4,0,0,0,438,876,825.8,200.0,74.9
27382,6.732,0.000,0.000,0.000,0.000,0.000,0.000,1379,441,0,0,0,0,0,0,441,882,825.8,200.0,75.6
27397,6.417,0.000,0.000,0.000,0.000,0.000,0.000,1379,441,0,0,0,0,0,0,441,882,825.8,200.0,76.4
27412,6.520,0.000,0.000,0.000,0.000,0.000,0.000,1379,441,0,0,0,0,0,0,441,882,825.7,200.0,77.1
27428,6.280,0.000,0.000,0.000,0.000,0.000,0.000,1379,439,0,0,0,0,0,0,439,878,825.7,200.0,77.9
27447,6.558,0.000,0.000,0.000,0.000,0.000,0.000,1379,440,0,0,0,0,0,0,440,880,825.7,200.0,78.7
27466,10.664,0.000,0.000,0.000,0.000,0.000,0.000,1379,439,0,0,0,0,0,0,439,878,825.6,200.0,79.8
27502,8.282,0.000,0.000,0.000,0.000,0.000,0.000,1379,439,0,0,0,0,0,0,439,878,825.5,200.0,81.6
27585,7.482,0.000,0.000,0.000,0.000,0.000,0.000,1339,437,0,0,6,0,0,0,437,874,825.4,200.0,82.3
27597,75.144,0.000,0.000,0.000,0.000,0.000,0.000,1345,437,0,0,6,0,0,0,437,874,825.1,200.0,86.1
27625,11.500,0.000,0.000,0.000,0.000,0.000,0.000,1351,435,0,0,6,0,0,0,435,870,824.9,200.0,87.8
27651,6.418,0.000,0.000,0.000,0.000,0.000,0.000,1357,441,0,0,6,0,0,0,441,882,824.8,200.0,89.0
27665,6.606,0.000,0.000,0.000,0.000,0.000,0.000,1363,441,0,0,6,0,0,0,441,882,824.7,200.0,89.7
27681,6.459,0.000,0.000,0.000,0.000,0.000,0.000,1369,441,0,0,6,0,0,0,441,882,824.6,200.0,90.5
27696,6.183,0.000,0.000,0.000,0.000,0.000,0.000,1375,441,0,0,4,0,0,0,441,882,824.5,200.0,91.3
27711,6.350,0.000,0.000,0.000,0.000,0.000,0.000,1379,444,0,0,0,0,0,0,444,888,824.4,200.0,92.0
27726,6.287,0.000,0.000,0.000,0.000,0.000,0.000,1379,444,0,0,0,0,0,0,444,888,824.3,200.0,92.8
27741,6.155,0.000,0.000,0.000,0.000,0.000,0.000,1379,442,0,0,0,0,0,0,442,884,824.2,200.0,93.5
27756,6.140,0.000,0.000,0.000,0.000,0.000,0.000,1379,440,0,0,0,0,0,0,440,880,824.1,200.0,94.3
27776,6.052,0.000,0.000,0.000,0.000,0.000,0.000,1379,441,0,0,0,0,0,0,441,882,824.0,200.0,95.0
27795,10.627,0.000,0.000,0.000,0.000,0.000,0.000,1379,442,0,0,0,0,0,0,442,884,823.8,200.0,96.1
27906,7.591,0.000,0.000,0.000,0.000,0.000,0.000,1338,441,0,0,6,0,0,0,441,882,823.5,200.0,97.9
27916,82.400,0.000,0.000,0.000,0.000,0.000,0.000,1344,438,0,0,6,0,0,0,438,876,822.7,200.0,102.0
27944,9.792,0.000,0.000,0.000,0.000,0.000,0.000,1350,439,0,0,6,0,0,0,439,878,822.4,200.0,103.5
27968,6.176,0.000,0.000,0.000,0.000,0.000,0.000,1356,437,0,0,6,0,0,0,437,874,822.1,200.0,104.6
27983,6.603,0.000,0.000,0.000,0.000,0.000,0.000,1362,442,0,0,6,0,0,0,442,884,822.0,200.0,105.4
27998,6.384,0.000,0.000,0.000,0.000,0.000,0.000,1368,445,0,0,6,0,0,0,445,890,821.8,200.0,106.1
28014,6.410,0.000,0.000,0.000,0.000,0.000,0.000,1374,446,0,0,4,0,0,0,446,892,821.6,200.0,106.9
28028,6.403,0.000,0.000,0.000,0.000,0.000,0.000,1378,449,0,0,0,0,0,0,449,898,821.5,200.0,107.6
28044,6.160,0.000,0.000,0.000,0.000,0.000,0.000,1378,447,0,0,0,0,0,0,447,894,821.3,200.0,108.4
28059,6.465,0.000,0.000,0.000,0.000,0.000,0.000,1378,447,0,0,0,0,0,0,447,894,821.1,200.0,109.1
28075,6.120,0.000,0.000,0.000,0.000,0.000,0.000,1378,447,0,0,0,0,0,0,447,894,820.9,200.0,109.8
28089,6.632,0.000,0.000,0.000,0.000,0.000,0.000,1378,447,0,0,0,0,0,0,447,894,820.7,200.0,110.6
28109,6.104,0.000,0.000,0.000,0.000,0.000,0.000,1378,445,0,0,0,0,0,0,445,890,820.5,200.0,111.3
28128,10.929,0.000,0.000,0.000,0.000,0.000,0.000,1378,446,0,0,0,0,0,0,446,892,820.2,200.0,112.4
28243,7.331,0.000,0.000,0.000,0.000,0.000,0.000,1337,441,0,0,6,0,0,0,441,882,819.7,200.0,114.1
28252,86.185,0.000,0.000,0.000,0.000,0.000,0.000,1343,441,0,0,6,0,0,0,441,882,818.4,200.0,118.2
28289,8.909,0.000,0.000,0.000,0.000,0.000,0.000,1349,441,0,0,6,0,0,0,441,882,817.8,200.0,120.0
28304,7.536,0.000,0.000,0.000,0.000,0.000,0.000,1355,445,0,0,6,0,0,0,445,890,817.5,200.0,120.8
28318,6.950,0.000,0.000,0.000,0.000,0.000,0.000,1361,444,0,0,6,0,0,0,444,888,817.3,200.0,121.5
28334,5.804,0.000,0.000,0.000,0.000,0.000,0.000,1367,445,0,0,6,0,0,0,445,890,817.0,200.0,122.2
28349,6.157,0.000,0.000,0.000,0.000,0.000,0.000,1373,445,0,0,4,0,0,0,445,890,816.7,200.0,122.9
28364,5.993,0.000,0.000,0.000,0.000,0.000,0.000,1377,449,0,0,0,0,0,0,449,898,816.5,200.0,123.7
28384,5.848,0.000,0.000,0.000,0.000,0.000,0.000,1377,451,0,0,0,0,0,0,451,902,816.2,200.0,124.4
28403,10.277,0.000,0.000,0.000,0.000,0.000,0.000,1377,451,0,0,0,0,0,0,451,902,815.8,200.0,125.4
28456,7.476,0.000,0.000,0.000,0.000,0.000,0.000,1363,451,0,0,6,0,0,0,451,902,815.1,200.0,127.1
28467,23.516,0.000,0.000,0.000,0.000,0.000,0.000,1369,447,0,0,6,0,0,0,447,894,814.6,200.0,128.2
28539,10.578,0.000,0.000,0.000,0.000,0.000,0.000,1345,448,0,0,6,0,0,0,448,896,814.2,200.0,129.2
28547,61.435,0.000,0.000,0.000,0.000,0.000,0.000,1351,445,0,0,6,0,0,0,445,890,812.9,200.0,132.0
28581,7.512,0.000,0.000,0.000,0.000,0.000,0.000,1357,442,0,0,6,0,0,0,442,884,812.1,200.0,133.6
28596,6.559,0.000,0.000,0.000,0.000,0.000,0.000,1363,446,0,0,6,0,0,0,446,892,811.8,200.0,134.2
28613,6.845,0.000,0.000,0.000,0.000,0.000,0.000,1369,447,0,0,6,0,0,0,447,894,811.4,200.0,134.9
28628,7.348,0.000,0.000,0.000,0.000,0.000,0.000,1375,447,0,0,6,0,0,0,447,894,811.1,200.0,135.6
28642,7.180,0.000,0.000,0.000,0.000,0.000,0.000,1381,448,0,0,1,0,0,0,448,896,810.7,200.0,136.3
28658,6.970,0.000,0.000,0.000,0.000,0.000,0.000,1382,446,0,0,0,0,0,0,446,892,810.4,200.0,136.9
28673,7.326,0.000,0.000,0.000,0.000,0.000,0.000,1382,446,0,0,0,0,0,0,446,892,810.0,200.0,137.6
28688,6.569,0.000,0.000,0.000,0.000,0.000,0.000,1382,445,0,0,0,0,0,0,445,890,809.7,200.0,138.3
28708,6.586,0.000,0.000,0.000,0.000,0.000,0.000,1382,445,0,0,0,0,0,0,445,890,809.3,200.0,138.9
28726,11.112,0.000,0.000,0.000,0.000,0.000,0.000,1382,444,0,0,0,0,0,0,444,888,808.8,200.0,139.9
28762,8.078,0.000,0.000,0.000,0.000,0.000,0.000,1382,441,0,0,0,0,0,0,441,882,807.8,200.0,141.5
28777,6.825,0.000,0.000,0.000,0.000,0.000,0.000,1382,435,0,0,0,0,0,0,435,870,807.4,200.0,142.1
28793,6.517,0.000,0.000,0.000,0.000,0.000,0.000,1382,438,0,0,0,0,0,0,438,876,807.0,200.0,142.8
28807,6.536,0.000,0.000,0.000,0.000,0.000,0.000,1382,443,0,0,0,0,0,0,443,886,806.6,200.0,143.4
28823,6.393,0.000,0.000,0.000,0.000,0.000,0.000,1382,440,0,0,0,0,0,0,440,880,806.2,200.0,144.1
28916,6.825,0.000,0.000,0.000,0.000,0.000,0.000,1343,440,0,0,6,0,0,0,440,880,805.8,200.0,144.7
28924,84.324,0.000,0.000,0.000,0.000,0.000,0.000,1349,437,0,0,6,0,0,0,437,874,803.3,200.0,148.1
28961,7.921,0.000,0.000,0.000,0.000,0.000,0.000,1355,440,0,0,6,0,0,0,440,880,802.1,200.0,149.7
28978,6.958,0.000,0.000,0.000,0.000,0.000,0.000,1361,436,0,0,6,0,0,0,436,872,801.7,200.0,150.3
28992,7.538,0.000,0.000,0.000,0.000,0.000,0.000,1367,439,0,0,6,0,0,0,439,878,801.2,200.0,150.9
29007,6.304,0.000,0.000,0.000,0.000,0.000,0.000,1373,442,0,0,6,0,0,0,442,884,800.7,200.0,151.5
29022,6.424,0.000,0.000,0.000,0.000,0.000,0.000,1379,450,0,0,1,0,0,0,450,900,800.2,200.0,152.1
29037,6.158,0.000,0.000,0.000,0.000,0.000,0.000,1380,450,0,0,0,0,0,0,450,900,799.8,200.0,152.7
29080,5.890,0.000,0.000,0.000,0.000,0.000,0.000,1359,450,0,0,6,0,0,0,450,900,799.3,200.0,153.2
29089,33.725,0.000,0.000,0.000,0.000,0.000,0.000,1365,451,0,0,6,0,0,0,451,902,798.1,200.0,154.5
29121,8.101,0.000,0.000,0.000,0.000,0.000,0.000,1371,448,0,0,6,0,0,0,448,896,797.0,200.0,155.8
29137,6.366,0.000,0.000,0.000,0.000,0.000,0.000,1377,447,0,0,4,0,0,0,447,894,796.5,200.0,156.4
29151,6.485,0.000,0.000,0.000,0.000,0.000,0.000,1381,446,0,0,0,0,0,0,446,892,795.9,200.0,156.9
29166,6.124,0.000,0.000,0.000,0.000,0.000,0.000,1381,447,0,0,0,0,0,0,447,894,795.4,200.0,157.5
29182,6.130,0.000,0.000,0.000,0.000,0.000,0.000,1381,447,0,0,0,0,0,0,447,894,794.9,200.0,158.0
29198,6.291,0.000,0.000,0.000,0.000,0.000,0.000,1381,451,0,0,0,0,0,0,451,902,794.3,200.0,158.5
29212,6.506,0.000,0.000,0.000,0.000,0.000,0.000,1381,451,0,0,0,0,0,0,451,902,793.8,200.0,159.1
29228,6.106,0.000,0.000,0.000,0.000,0.000,0.000,1381,446,0,0,0,0,0,0,446,892,793.2,200.0,159.6
29244,6.596,0.000,0.000,0.000,0.000,0.000,0.000,1381,443,0,0,0,0,0,0,443,886,792.7,200.0,160.1
29320,7.041,0.000,0.000,0.000,0.000,0.000,0.000,1351,440,0,0,6,0,0,0,440,880,792.1,200.0,160.6
29329,67.431,0.000,0.000,0.000,0.000,0.000,0.000,1357,440,0,0,6,0,0,0,440,880,789.5,200.0,162.8
29362,8.030,0.000,0.000,0.000,0.000,0.000,0.000,1363,438,0,0,6,0,0,0,438,876,788.1,200.0,163.9
29377,6.901,0.000,0.000,0.000,0.000,0.000,0.000,1369,436,0,0,6,0,0,0,436,872,787.5,200.0,164.3
29392,6.503,0.000,0.000,0.000,0.000,0.000,0.000,1375,440,0,0,5,0,0,0,440,880,786.9,200.0,164.8
29407,6.638,0.000,0.000,0.000,0.000,0.000,0.000,1380,446,0,0,0,0,0,0,446,892,786.3,200.0,165.3
29422,5.977,0.000,0.000,0.000,0.000,0.000,0.000,1380,450,0,0,0,0,0,0,450,900,785.7,200.0,165.7
29437,6.322,0.000,0.000,0.000,0.000,0.000,0.000,1380,452,0,0,0,0,0,0,452,904,785.1,200.0,166.1
29453,6.145,0.000,0.000,0.000,0.000,0.000,0.000,1380,449,0,0,0,0,0,0,449,898,784.4,200.0,166.6
29468,6.198,0.000,0.000,0.000,0.000,0.000,0.000,1380,445,0,0,0,0,0,0,445,890,783.8,200.0,167.0
29522,6.187,0.000,0.000,0.000,0.000,0.000,0.000,1355,447,0,0,6,0,0,0,447,894,783.2,200.0,167.4
